Subject,University,Semester ,Exam,Marks,Concept,Question,Has_Code,Code_Snippet,Diagram
Data Structures,Metropolitan University,Spring 2024,Semester Final,5,Queue,"Consider this Circular Queue.

FRONT is 4, REAR is 1 (assume 0-based indexing). In this circular queue, run the following operations and show the queue after each operation.(1) ENQUEUE PAPAYA, (2) ENQUEUE ORANGE, (3) DEQUEUE, (4) ENQUEUE BANANA, (5) DEQUEUE, (6) ENQUEUE PEAR, (7) DEQUEUE",No,,
Data Structures,Metropolitan University,Spring 2024,Semester Final,5,Linked List,"Consider a Singly Linked List with a cycle. Using Floyd’s Cycle-Finding Algorithm, identify and remove the cycle to make the list acyclic. Explain the algorithm and provide a step-by-step process using an example linked list.",No,,
Data Structures,Metropolitan University,Spring 2024,Semester Final,6,Binary Search Tree,"Suppose the following list of letters is inserted in order into an empty Binary Search Tree: 

                     39, 27, 45, 18, 29, 40, 54, 9, 21, 28, 36, 59, 10, 19, 65, 60

Q1.Construct the Binary Search Tree and show all steps
Q2.Delete 59 from the tree and find the final tree. Show all steps.
Q3.Is the resultant binary tree a full binary tree, a complete binary tree, or both? Justify your answer.",No,,
Data Structures,Metropolitan University,Spring 2024,Semester Final,4,Data Structures,"Answer the following questions:

Q1.Suppose you have a list of phone numbers that you frequently look up and insert numbers into. Which data structure would be best suited for the list? Justify your answer.

Q2.Suppose someone is sending integer numbers to you once a minute for an indefinite amount of time. Which data structure would you use to store the numbers? Justify your answer.",No,,
Commputer Algorithms,Metropolitan University,Summer 2024,Semester Final,10,Matrix Multiplication,"Three matrices are given with their dimensions:

               A1 = 2 * 6,  A2 = 6 * 7,  A3 = 7 * 3  &  A4 = 3 * 9

 Using the dynamic programming approach for Matrix Chain Multiplication,
   i) Find minimum number of multiplications required for multiplying all matrices.
   ii) Find the Optimal Order of Multiplication.",No,,
Commputer Algorithms,Metropolitan University,Summer 2024,Semester Final,8,Minimum Spanning Tree,Find two different (if exists) Minimum Spanning Trees from the following graph using Prim's and Kruskal's algorithm.,No,,
Commputer Algorithms,Metropolitan University,Summer 2024,Semester Final,2,Minimum Spanning Tree,Write two differences between the Prim's and Kruskal's algorithms.,No,,
Commputer Algorithms,Metropolitan University,Summer 2024,Semester Final,8,Graph Traversal ,Traverse the following graph in BFS and DFS order. Show the implementation process using stack or queue. Assume that U is the starting node.,No,,
Commputer Algorithms,Metropolitan University,Summer 2024,Semester Final,2,Dijkstra Algorithm,Suppose the same graph has both positive and negative weights. Which algorithm would you use to find the shortest path from the starting node U? Justify your answer.,No,,
Commputer Algorithms,Metropolitan University,Summer 2024,Semester Final,7,Dijkstra Algorithm,Find the single-source shortest path distance from the following graph considering node M as the source.,No,,
Commputer Algorithms,Metropolitan University,Summer 2024,Semester Final,3,Queue,Which data structure does your selected algorithm use? Why is the data structure selection crucial to the algorithm's correctness?,No,,
Commputer Algorithms,Metropolitan University,Summer 2024,Semester Final,10,Floyd Warshall Algorithm,Find All Pair Shortest Path from the following graph. Show all steps.,No,,
Commputer Algorithms,Metropolitan University,Summer 2024,Semester Final,2,Dijkstra Algorithm,Consider the following graph. Which algorithm would you use to find the shortest path from one node to all other nodes? Justify your answer.,No,,
Commputer Algorithms,Metropolitan University,Summer 2024,Semester Final,8,Bellman Ford Algorithm,"Answer the following questions
:i) Find the shortest distance from the source node A to all other nodes.
ii) Using your own graph, prove that the Bellman-Ford algorithm doesn't work when a graph contains a negative weight cycle.",No,,
Data Structures,"Daffodil International University",Spring 2026,Mid Term,4, Linked List,"Implement a C program using structure, pointers and dynamic memory allocation to create the above linked list (use your nickname as the common node name). Then, display all the information stored in the linked list.",No,,
Data Structures,"Daffodil International University",Spring 2026,Mid Term,4,Linked List,"Write a C program to insert a new record (Q: 'D', R: 10) after the node having data part (Q = 'B') using function.",No,,
Data Structures,"Daffodil International University",Spring 2026,Mid Term,4,Linked List,"Apply the knowledge of dynamic memory allocation, pointer, structure and write a C program to delete the node having data part (R = 5) from the linked list using function.",No,,
Data Structures,Daffodil International University,Spring 2026,Mid Term,2,Infix to Postfix,"A code syntax analyzer is being developed for a programming editor. Before compiling a program, the editor must ensure that all operators and operands are processed in the correct order.
The analyzer internally converts expressions into a format that can be evaluated sequentially without considering operator precedence or brackets. To manage operators during conversion, the system uses a stack-based mechanism.

Expression:
                        - * ∧ + 1 2 3 + 4 5 / 9 - 4 1

Apply stack operations to convert the resulting infix expression into postfix notation.",No,,
Data Structures,"Daffodil International University",Spring 2026,Mid Term,3,"Infix, Prefix, Postfix","A code syntax analyzer is being developed for a programming editor. Before compiling a program, the editor must ensure that all operators and operands are processed in the correct order.
The analyzer internally converts expressions into a format that can be evaluated sequentially without considering operator precedence or brackets. To manage operators during conversion, the system uses a stack-based mechanism.

Expression:
                        - * ∧ + 1 2 3 + 4 5 / 9 - 4 1

Demonstrate the process of converting the above expression into infix notation.",No,,
Data Structures,"Daffodil International University",Spring 2026,Mid Term,5,Queue,"3. A Hospital Patient Management System is being developed to manage patient services efficiently. The system must support the following operations:

   1. Patients register at the reception desk and are normally treated in the order of arrival.
   2. Emergency patients must be treated before regular patients, regardless of arrival time.
   3. Each patient is assigned a priority level based on medical condition.
   4. The system should allow hospital staff to view the next patient to be treated at any time.

Based on the above requirements:

i. Identify the most appropriate data structure(s) to implement this system and explain your choice.
ii. Draw a conceptual diagram or flowchart showing how patients are:
   - Registered
   - Prioritized
   - Sent for treatment",No,,
Data Structures,"Daffodil International University",Spring 2026,Mid Term,3,Data Structures,"Match each real-life scenario with the most suitable data structure and also briefly explain your answer.

",No,,
Data Structures,"Daffodil International University",Fall 2024,Mid Term,11,Doubly Linked List,"Consider the following figure of a doubly link list:

The Node shown above has data of type integer and prev and next as pointer of the same type.

Answer the following questions:
(A) Define the node and write the required code to implement the scheme shown above.
(B) Suppose the ‘temp’ node having data 11 is to be inserted after the node having “7”. Draw the connection scheme for the new node and write the required code to insert it into the doubly link list shown.
(C) Suppose you need to delete the node having data 11. Show the required deletion code.",No,,
Data Structures,"Daffodil International University",Fall 2024,Mid Term,2,Doubly Linked List,Why is a doubly link list preferred over a single link list?,No,,
Data Structures,"Daffodil International University",Fall 2024,Mid Term,5,Structure,"Consider the following figure of two link list lst1 and lst2:
(Diagram showing a node pointed to by head. The node contains a nested structure labeled Shape with coordinates x = 10 and y = 5, followed by a pointer field next labeled Shape...Point)
Write the required code using C language to define the Shape node.",No,,
Data Structures,"Daffodil International University",Fall 2024,Mid Term,5,Infix to Postfix,"Consider the following infix expressions:

(i)  3 ∧ 2 + 6 / 3 - 3 × 2
(ii) 6 / 3 + 2 × 3 - 4

Convert the above infix expressions into prefix and postfix expressions. 
Also show the conversion of expression (i) into postfix using Stack. 
During the process demonstrate each of the stack content.",No,,
Data Structures,Daffodil International University,Fall 2024,Mid Term,2,Stack,Why stack is widely used in computing.,No,,
Data Structures,"Daffodil International University",Fall 2025,Mid Term,15,Linked List,"Q.1 You are developing a Student Record Management System for a university. The system needs to maintain student data dynamically as students are added or removed during registration. Each student record contains the following details:

- Roll No (integer)
- Name (character array/string)
- CGPA (float)

To efficiently manage insertions and deletions from both ends and anywhere in the list, you decide to use a Linked List where each node represents a student record.
Design and draw the structure of the Linked List with proper visualization of nodes representing three students (Roll No, Name, CGPA) and connect them based on their Roll No in ascending order.

a) Write a C program to implement the above (Q1) linked list and print all the information from backend of the linked list.  
b) Write a C program to insert a new student record (Roll No: 101, Name: Maruf, CGPA: 3.56) at the beginning of the linked list (from Q1).  
c) Write a C program to delete the last student record from the linked list using function (from Q1).",No,,
Data Structures,"Daffodil International University",Fall 2025,Mid Term,2.5,Postfix Evaluation,"A software company is developing a Mathematical Expression Evaluator as part of a calculator application. Users will input arithmetic expressions in standard infix notation.
However, the internal processing unit of the calculator can only evaluate expressions in postfix form (also known as Reverse Polish Notation), because postfix eliminates the need for parentheses and operator precedence handling during computation.
To perform this conversion, the software team decides to use a Stack-based approach to manage operators and parentheses efficiently.

Expression: (1 + 2) ∧ 3 * (4 + 5) - 9 / (4 - 1)

After converting the postfix expression evaluate the expression using stack.",No,,
Data Structures,"Daffodil International University",Fall 2025,Mid Term,2.5,Infix to Postfix,"A software company is developing a Mathematical Expression Evaluator as part of a calculator application. Users will input arithmetic expressions in standard infix notation.
However, the internal processing unit of the calculator can only evaluate expressions in postfix form (also known as Reverse Polish Notation), because postfix eliminates the need for parentheses and operator precedence handling during computation.
To perform this conversion, the software team decides to use a Stack-based approach to manage operators and parentheses efficiently.

Expression: (1 + 2) ∧ 3 * (4 + 5) - 9 / (4 - 1)

Convert the above expression into postfix using stack",No,,
Data Structures,"Daffodil International University",Fall 2025,Mid Term,5,Stack & Queue,"You are asked to design a Customer Service Request Management System for a large telecom company. The system handles two major tasks:

1. Incoming customer requests (complaints or service queries).
2. Processing and resolving those requests efficiently.

Each request arrives with a timestamp and priority.
Sometimes, requests need to be handled in the same order they arrive, while in other cases (like urgent issues), the most recent unresolved request must be handled first.
The company also wants the system to allow viewing the most recently resolved request quickly for quality verification.

Based on the above scenario, identify which data structure would be most suitable for implementing the system.
Then,

1. Draw a flowchart or conceptual diagram to represent how the system will handle and process requests.
2. Describe the process clearly, including how requests are received, processed, and stored after resolution.",No,,
Data Structures,"Daffodil International University",Spring 2024,Mid Term,12,Doubly Linked List," Consider the following figure of a doubly link list:

The Node shown above has data of type integer and prev and next as pointer of the same type.
Answer the following questions:

(A) Define the node and write required code to implement the scheme shown in the above figure.
(B) Suppose a new node having data 11 is to be inserted after the node having “7”. Draw the connection scheme for the new node and write the required code to insert in this doubly link list shown.
(C) Suppose you need to delete the node having data 11. Show the deletion operation with required code.
(D) Why doubly link list is useful for computing.",No,,
Data Structures,"Daffodil International University",Spring 2024,Mid Term,3,Linked List,"Consider the following figure of two link list lst1 and lst2:

Write required code using C language to join this two list to make a third list named lst3.",No,,
Data Structures,"Daffodil International University",Spring 2024,Mid Term,5,Infix to Postfix,"Consider the following infix expressions:

a) 2 ∧ 2 + 6 / 3 - 2 * 3
b) 4 / 2 - 3 + 2 * 4",No,,
Data Structures,Daffodil International University,Spring 2024,Mid Term,5,Queue,"Consider the following process diagram:


Based on your understanding of the above business scenario, where books are in the packing flow, 
propose data structure to use to simulate the above business scenario. 
Please feel free to do necessary assumptions to justify your answer.",No,,
Data Structures,"Daffodil International University",Spring 2025,Mid Term,3,Structure,Explain the concept of a self-referential structure in C. Provide an example.,No,,
Data Structures,"Daffodil International University",Spring 2025,Mid Term,7,Linked List,"Write necessary code using C language to implement a Linear Linked List with the following operations:

   1. Insert at End
   2. Delete from Beginning
   3. Display the List

Requirements:
- Define node containing data (int) and a pointer (self referential).
- Use dynamic memory allocation (malloc and free) for node creation and deletion.
- Provide reasoning for using a linked list in applications like data storage for Library.",No,,
Data Structures,"Daffodil International University",Spring 2025,Mid Term,3,Stack,"
Implement a Stack using a Linked List in C with the following operations:

   1. Push (Insert an element)
   2. Pop (Remove the top element)
   3. Peek (View the top element)
   4. isEmpty (Check if the stack is empty)

Requirements:
- Explain the time complexity of each operation.
- Provide appropriate output for sample inputs.",No,,
Data Structures,"Daffodil International University",Spring 2025,Mid Term,2,Memory Allocation,Why is dynamic memory allocation preferred when implementing linked lists? Explain with an example.,No,,
Data Structures,"Daffodil International University",Spring 2025,Mid Term,5,Stack & Queue,"Problem Scenario:
A printer management system requires efficient handling of print jobs. Each print job has a priority value. The system should process:

- High-priority jobs immediately (Stack behavior: LIFO).
- Normal jobs in the order they were received (Queue behavior: FIFO).

Task:

1. Propose a combination of Stack and Queue to design this system.
2. Draw a flowchart or diagram to represent the process.
3. Explain how the system handles multiple job requests with varying priorities.",No,,
Data Structures,"Daffodil International University",Fall 2023,Semester Final,4,Tree Traversal,"Consider the following figure of a BST:
Answer the following questions:
Show the traversal of the tree using inorder, preorder and postorder traversal technique.",No,,
Data Structures,"Daffodil International University",Fall 2023,Semester Final,3,Binary Search Tree,"Consider the following figure of a BST:
Answer the following questions
Suppose a new node having data 12 is to be inserted and node 18 is to be deleted, show the operation of insertion and deletion and elaborate briefly.",No,,
Data Structures,Daffodil International University,Fall 2023,Semester Final,2,Linked List,"Consider the following figure of a BST:
Answer the following questions
Show the implementation scheme using link list nodes for the above BST.",No,,
Data Structures,"Daffodil International University",Fall 2023,Semester Final,2,Binary Search Tree,Why BST is popular in computing.,No,,
Data Structures,"Daffodil International University",Fall 2023,Semester Final,8,Binary Search Tree," A given set of data in an array is {13, 15, 17, 19, 24, 9, 11, 14, 8, 5}. Insert the above data in an empty AVL tree and show each step of AVL formation including rotations.",No,,
Data Structures,"Daffodil International University",Fall 2023,Semester Final,2,Binary Search Tree,"Why AVL plays a significant role in data search using BST.If you want, I can:",No,,
Data Structures,"Daffodil International University",Fall 2023,Semester Final,4,Heap,"For the data set shown in an array  {23, 15, 19, 6, 33, 45, 4, 55, 8, 22, 39, 2}, form a minHeap and maxHeap showing each intermediate tree. Identify total number of percolations needed for minHeap and maxHeap.",No,,
Data Structures,"Daffodil International University",Fall 2023,Semester Final,3,Heap,"For the data set shown in an array  {23, 15, 19, 6, 33, 45, 4, 55, 8, 22, 39, 2} answer the following questions:
Suppose the node 15 is to be deleted in minHeap you have formed above, write the process of deletion for node 15.",No,,
Data Structures,"Daffodil International University",Fall 2023,Semester Final,2,Heap,How is heap data structure different from BST?,No,,
Data Structures,"Daffodil International University",Fall 2023,Semester Final,2,Heap,Why percolation is needed in Heap?,No,,
Data Structures,Daffodil International University,Fall 2023,Semester Final,4,Adjacency Matrix,"Consider the following Graph:
Answer the following questions:
Represent the graph using Adjacency matrix and Adjacency list.",No,,
Data Structures,"Daffodil International University",Fall 2023,Semester Final,2,Graph,Why does Graph data structure have significance in real-life?,No,,
Data Structures,"Daffodil International University",Fall 2023,Semester Final,2,Graph,How do indegree and outdegree signify using graph computing?,No,,
Data Structures,"Daffodil International University",Fall 2024,Semester Final,3,Adjacency Matrix,"The Election Commission of Bangladesh is analyzing the connectivity between polling stations in a district to optimize ballot transportation. Each polling station is represented as a node, and each road connecting two polling stations is represented as an edge with a weight (time in minutes). The connectivity is stored using an adjacency matrix.
The current connectivity graph is represented as follows:
Explain how the given adjacency matrix represents the graph. How would you interpret the value 15 at position (A, C)?",No,,
Data Structures,"Daffodil International University",Fall 2024,Semester Final,4,Graph,"The Election Commission of Bangladesh is analyzing the connectivity between polling stations in a district to optimize ballot transportation. Each polling station is represented as a node, and each road connecting two polling stations is represented as an edge with a weight (time in minutes). The connectivity is stored using an adjacency matrix.
The current connectivity graph is represented as follows:
If Station A is the starting point, list all directly connected stations and travel times. Write pseudocode for finding all directly connected stations for any given station in the adjacency matrix.",No,,
Data Structures,"Daffodil International University",Fall 2024,Semester Final,4,Binary Search Tree,"You are a software engineer working for the Election Commission of Bangladesh to develop digital solutions for efficient election management. With the upcoming elections, the Election Commission needs help managing electoral divisions, organizing candidate data, and optimizing routes between polling stations.
The Election Commission manages a large amount of candidate data organized by unique candidate IDs. To enable fast retrieval and management, you need to store candidate data in a Binary Search Tree (BST).
Design a Binary Search Tree (BST) in C to store candidate IDs, where each node represents a candidate.",No,,
Data Structures,"Daffodil International University",Fall 2024,Semester Final,12,Binary Search Tree,"You are a software engineer working for the Election Commission of Bangladesh to develop digital solutions for efficient election management. With the upcoming elections, the Election Commission needs help managing electoral divisions, organizing candidate data, and optimizing routes between polling stations.
The Election Commission manages a large amount of candidate data organized by unique candidate IDs. To enable fast retrieval and management, you need to store candidate data in a Binary Search Tree (BST)
Implement the following functions: (i) Insert a new candidate ID into the BST. (ii) Search for a candidate by ID. (iii) Display all candidate IDs in inorder traversal (ascending order).",No,,
Data Structures,"Daffodil International University",Fall 2024,Semester Final,3,Heap,"An emergency response team uses a priority queue to handle incoming incidents based on their severity. Incidents with higher priority values are addressed first. The system is implemented using a Max-Heap. Each incident is represented by a priority value.
The following two functions handle the core operations of the priority queue:
Insert: Adds a new incident to the heap while maintaining the Max-Heap property.
Extract Max: Removes and returns the incident with the highest priority from the heap.
Here's the initial state of the heap:
Heap: [40, 30, 20, 15, 10]
Size: 5
After inserting a new incident with priority 35, the heap is updated. Show the step-by-step transformation of the heap after inserting 35. Explain how the Max-Heap property is restored. ",No,,
Data Structures,Daffodil International University,Fall 2024,Semester Final,4,Heap,"An emergency response team uses a priority queue to handle incoming incidents based on their severity. Incidents with higher priority values are addressed first. The system is implemented using a Max-Heap. Each incident is represented by a priority value.
The following two functions handle the core operations of the priority queue:
Insert: Adds a new incident to the heap while maintaining the Max-Heap property.
Extract Max: Removes and returns the incident with the highest priority from the heap.
Here's the initial state of the heap:
Heap: [40, 30, 20, 15, 10]
Size: 5
The highest-priority incident is now resolved, and the Extract Max operation is performed. Show the heap after removing the highest-priority element. Explain how the heap is adjusted to restore the Max-Heap property.",No,,
Data Structures,"Daffodil International University",Fall 2024,Semester Final,2,Data Structures,"Reflecting on your course project experience in Data Structures, describe how you applied a specific data structure (such as a linked list, stack, queue, or binary tree) to solve a problem within your project. In your answer, include:
Briefly explain the problem or requirement that led you to select this particular data structure.",No,,
Data Structures,"Daffodil International University",Fall 2024,Semester Final,2,Data Structures,"Reflecting on your course project experience in Data Structures, describe how you applied a specific data structure (such as a linked list, stack, queue, or binary tree) to solve a problem within your project. In your answer, include:
Explain why you chose this data structure over others. What advantages did it offer for solving the problem?",No,,
Data Structures,"Daffodil International University",Fall 2024,Semester Final,3,Data Structures,"Reflecting on your course project experience in Data Structures, describe how you applied a specific data structure (such as a linked list, stack, queue, or binary tree) to solve a problem within your project. In your answer, include:
Describe the implementation approach you followed and any challenges you faced. How did you overcome these challenges?",No,,
Data Structures,"Daffodil International University",Fall 2025,Semester Final,4,Binary Search Tree,"A logistics company is redesigning its backend system to handle unique package IDs more efficiently. The engineers decide to store all unique package IDs in a specially organized tree structure where each ID follows a specific ordering rule. The company has provided the following unique package IDs: (45, 12, 78, 34, 56, 90, 23, 67).
Write a C program to create the tree from the given data elements and display all the package IDs in ascending order based on the tree's ordering property.",No,,
Data Structures,Daffodil International University,Fall 2025,Semester Final,4,Binary Search Tree,"A logistics company is redesigning its backend system to handle unique package IDs more efficiently. The engineers decide to store all unique package IDs in a specially organized tree structure where each ID follows a specific ordering rule. The company has provided the following unique package IDs: (45, 12, 78, 34, 56, 90, 23, 67).
Write a function (deleteID) to delete a specific package ID from the tree. ",No,,
Data Structures,"Daffodil International University",Fall 2025,Semester Final,4,Binary Search Tree,The logistics company discovers that 56 package IDs was mistakenly inserted into the tree. Now write a C function to update the incorrect package ID (replace 56 with 65) while maintaining the tree's ordering property.,No,,
Data Structures,"Daffodil International University",Fall 2025,Semester Final,5,Binary Search Tree,"A tech company is testing a self-balancing data structure for fast searching and provides the following unique integers to be stored in a tree:(40, 20, 60, 10, 30, 50, 70, 25, 60, 55) (Note: 60 appears twice in the listed text sequence)
Construct the tree step-by-step after inserting all the elements in the given order, clearly showing self-balancing wherever they occur. ",No,,
Data Structures,"Daffodil International University",Fall 2025,Semester Final,3,Binary Search Tree,"A tech company is testing a self-balancing data structure for fast searching and provides the following unique integers to be stored in a tree:(40, 20, 60, 10, 30, 50, 70, 25, 60, 55) (Note: 60 appears twice in the listed text sequence)
Draw the updated tree after deleting the element 30 while maintaining height balance.  ",No,,
Data Structures,"Daffodil International University",Fall 2025,Semester Final,4,Heap,"A ride-sharing company is developing a priority system to always identify the driver with the highest rating during peak hours. To efficiently process the ratings, the system stores them in a Heap, where the highest-rated driver is always at the top. You are given the following unique driver ratings:(42, 15, 88, 27, 63, 51, 90, 33)
Build the Heap step-by-step after inserting all driver ratings in the given order.",No,,
Data Structures,"Daffodil International University",Fall 2025,Semester Final,3,Tree Traversal,"A ride-sharing company is developing a priority system to always identify the driver with the highest rating during peak hours. To efficiently process the ratings, the system stores them in a Heap, where the highest-rated driver is always at the top. You are given the following unique driver ratings:(42, 15, 88, 27, 63, 51, 90, 33)
Show the inorder, preorder and postorder of heap.",No,,
Data Structures,"Daffodil International University",Fall 2025,Semester Final,3,Heap,"A ride-sharing company is developing a priority system to always identify the driver with the highest rating during peak hours. To efficiently process the ratings, the system stores them in a Heap, where the highest-rated driver is always at the top. You are given the following unique driver ratings:(42, 15, 88, 27, 63, 51, 90, 33)
Draw the updated Heap after deleting the highest-rated driver from the heap.",No,,
Data Structures,"Daffodil International University",Fall 2025,Semester Final,4,Adjacency Matrix,"A city transit authority is designing a routing aid for commuters on a small metro network. Stations: Central (C), North (N), East (E), South (S), West (W), Park (P), Hill (H), Market (M), River (R), Harbor (B).
Directed edges (unweighted):
C → N, C → W, C → E, N → P, W → P, P → E, H → M, P → H, H → B, M → R, R → B, P → R.
Construct the directed graph (clearly label all nodes and edges) and show the corresponding adjacency matrix.",No,,
Data Structures,Daffodil International University,Fall 2025,Semester Final,6,Breadth First Search,"A city transit authority is designing a routing aid for commuters on a small metro network. Stations: Central (C), North (N), East (E), South (S), West (W), Park (P), Hill (H), Market (M), River (R), Harbor (B).
Directed edges (unweighted):
C → N, C → W, C → E, N → P, W → P, P → E, H → M, P → H, H → B, M → R, R → B, P → R
Show the step-by-step procedure for finding the shortest path from Central (C) to Harbor (B) using either BFS or DFS and justify your chosen technique.",No,,
Data Structures,"Daffodil International University",Spring 2022,Semester Final,3,Tree Traversal,"For the given binary tree, write the order of nodes visited: (i) Inorder Traversal, (ii) Preorder Traversal, (iii) Postorder Traversal.",No,,
Data Structures,"Daffodil International University",Spring 2022,Semester Final,2.5,Heap,Construct a Max Heap from the given tree and insert nodes 14 and 19.,No,,
Data Structures,"Daffodil International University",Spring 2022,Semester Final,2.5,Heap,Construct a Min Heap from the given tree and delete nodes 40 and 10.,No,,
Data Structures,"Daffodil International University",Spring 2022,Semester Final,2,Heap,Write the differences between Max Heap and Min Heap.,No,,
Data Structures,"Daffodil International University",Spring 2022,Semester Final,3,Binary Search Tree,Construct a Binary Search Tree (BST) and write properties of it.,No,,
Data Structures,"Daffodil International University",Spring 2022,Semester Final,2.5,Binary Search Tree,"Show the BST after adding new nodes with the data value 16, 26.",No,,
Data Structures,"Daffodil International University",Spring 2022,Semester Final,2.5,Binary Search Tree,"Show the BST after deleting the nodes having the data value 21, 24.",No,,
Data Structures,Daffodil International University,Spring 2022,Semester Final,2,Binary Search Tree,Write why all the binary trees are not BST.,No,,
Data Structures,"Daffodil International University",Spring 2022,Semester Final,3,Topological Sort,Consider the given directed graph. Determine the sorted sequence of the nodes for the above graph.,No,,
Data Structures,"Daffodil International University",Spring 2022,Semester Final,4,Graph,Determine the strongly connected components of the given graph.,No,,
Data Structures,"Daffodil International University",Spring 2022,Semester Final,3,Graph,Conclude the differences between directed graph and undirected graph.,No,,
Data Structures,"Daffodil International University",Spring 2022,Semester Final,2,Adjacency Matrix,Use the given adjacency matrix and draw the graph.,No,,
Data Structures,"Daffodil International University",Spring 2022,Semester Final,5,Breadth First Search,Apply BFS to find the path from A to Z.,No,,
Data Structures,"Daffodil International University",Spring 2022,Semester Final,3,Graph,Illustrate your idea about DAG (Directed Acyclic Graph).,No,,
Data Structures,"Daffodil International University",Spring 2024,Semester Final,2,Binary Search Tree,"You are required to implement a binary search tree (BST) to manage a dynamically changing dataset of student records for a university database. Each record consists of a unique student ID and the student's grade point average (GPA). The university requires quick access to records for adding new students, updating existing records, and generating sorted lists of student IDs.
Propose a design of the node for BST based on the above scenario. Justify your design of the node briefly.",No,,
Data Structures,"Daffodil International University",Spring 2024,Semester Final,5,Binary Search Tree,"You are required to implement a binary search tree (BST) to manage a dynamically changing dataset of student records for a university database. Each record consists of a unique student ID and the student's grade point average (GPA). The university requires quick access to records for adding new students, updating existing records, and generating sorted lists of student IDs.
Implement an INSERT method that adds a new node to the BST. The student should be inserted based on their ID number in such a way that for any node, all IDs in the left subtree are less than the node's ID, and all IDs in the right subtree are greater.",No,,
Data Structures,"Daffodil International University",Spring 2024,Semester Final,3,Binary Search Tree,"You are required to implement a binary search tree (BST) to manage a dynamically changing dataset of student records for a university database. Each record consists of a unique student ID and the student's grade point average (GPA). The university requires quick access to records for adding new students, updating existing records, and generating sorted lists of student IDs.
Suppose you are inserting {107,3.2}, {103,3.6}, {109,3.3}, {105,3.3}, {115,3.7} and {10,3.7} as nodes in the BST, show the final BST and write the in-order traversal of the BST based on ID.",No,,
Data Structures,"Daffodil International University",Spring 2024,Semester Final,2,Binary Search Tree,"You are required to implement a binary search tree (BST) to manage a dynamically changing dataset of student records for a university database. Each record consists of a unique student ID and the student's grade point average (GPA). The university requires quick access to records for adding new students, updating existing records, and generating sorted lists of student IDs.
Suppose you are to insert another node {102, 3.8} in the above BST, write how the insertion process inserts the node {102, 3.8} in the BST. ",No,,
Data Structures,"Daffodil International University",Spring 2024,Semester Final,6,Binary Search Tree,"You are required to implement a binary search tree (BST) to manage a dynamically changing dataset of student records for a university database. Each record consists of a unique student ID and the student's grade point average (GPA). The university requires quick access to records for adding new students, updating existing records, and generating sorted lists of student IDs.
Suppose you need to form an AVL of the BST shown on (D), for the AVL formation considering the nodes, show each step including rotations",No,,
Data Structures,"Daffodil International University",Spring 2024,Semester Final,4,Graph,"You are a data analyst working on improving public transportation in a city. The city's transportation network can be modeled using a graph where bus stops are represented as nodes and bus routes connecting these stops are edges. Each edge has a weight representing the time taken to travel between two stops.
Show a graph to model this transportation network based on your assumption of bus stops. Consider a maximum of 6 to 7 bus stops and bus routes are weighted with a value between 2 to 7 which is assumed by you too. Edges having higher value generally look longer than other edges. ",No,,
Data Structures,"Daffodil International University",Spring 2024,Semester Final,3,Adjacency Matrix,"You are a data analyst working on improving public transportation in a city. The city's transportation network can be modeled using a graph where bus stops are represented as nodes and bus routes connecting these stops are edges. Each edge has a weight representing the time taken to travel between two stops.
Represent your proposed Graph model using an adjacency matrix and adjacency list.",No,,
Data Structures,"Daffodil International University",Spring 2024,Semester Final,3,Infix to Postfix,Convert infix expression 2*2-4+8/2-2 into postfix and evaluate the value using stack.,No,,
Data Structures,"Daffodil International University",Spring 2024,Semester Final,3,Infix to Postfix,Convert infix expression 2^2-6/2+2 into postfix and evaluate the value using stack.,No,,
Data Structures,"Daffodil International University",Spring 2024,Semester Final,5,Heap,"Form a MinHeap and MaxHeap from array {9, 3, 10, 15, 4, 18, 6, 11, 7, 1} and identify the total number of percolations needed.",No,,
Data Structures,"Daffodil International University",Spring 2024,Semester Final,2,Heap,How is Heap different from BST? Briefly elaborate with example.,No,,
Data Structures,"Daffodil International University",Spring 2024,Semester Final,2,Heap,Why is Heap important in computing?,No,,
Data Structures,"Daffodil International University",Spring 2025,Semester Final,5,Binary Search Tree,Explain the role of Balancing in Binary Search Trees (BST) and why AVL trees are preferred over unbalanced BSTs. Provide an example.,No,,
Data Structures,"Daffodil International University",Spring 2025,Semester Final,2,Binary Search Tree,"A university wants to efficiently manage student records using a BST. Each node represents a student and contains: Student ID (int) — unique key, Name (string), CGPA (float). The system must support: (1) Insertion while maintaining BST properties, (2) Searching by Student ID to display Name and CGPA, (3) Deletion ensuring BST remains valid (replacing with inorder successor or predecessor).
Define the BST node based on the above requirements.",No,,
Data Structures,"Daffodil International University",Spring 2025,Semester Final,3,Binary Search Tree,"A university wants to efficiently manage student records using a BST. Each node represents a student and contains: Student ID (int) — unique key, Name (string), CGPA (float). The system must support: (1) Insertion while maintaining BST properties, (2) Searching by Student ID to display Name and CGPA, (3) Deletion ensuring BST remains valid (replacing with inorder successor or predecessor)
 Illustrate step-by-step how the following Student IDs are inserted into an initially empty BST: (105, 120, 90, 75, 110, 95, 130, 125, 140). Draw the BST after each insertion.",No,,
